Date,Initial_Costs,Modified_Costs,PV_to_Date,Schedule_Percent_Complete,AC_to_Date,Percent_Complete,Earned_Value,Schedule_Variance,Cost_Variance
2024-01-18,0.0,0.0,0.0,0.0,55.00000000000001,0.36469962121368776,53.93455703844975,-53.93455703844975,-1.0654429615502536
2024-01-19,0.0,0.0,0.0,0.0,55.00000000000001,0.36469962121368776,53.93455703844975,-53.93455703844975,-1.0654429615502536
2024-01-20,0.0,0.0,0.0,0.0,55.00000000000001,0.36469962121368776,53.93455703844975,-53.93455703844975,-1.0654429615502536
2024-01-21,0.0,0.0,0.0,0.0,55.00000000000001,0.36469962121368776,53.93455703844975,-53.93455703844975,-1.0654429615502536
2024-01-22,0.0,0.0,0.0,0.0,55.00000000000001,0.36469962121368776,53.93455703844975,-53.93455703844975,-1.0654429615502536
2024-01-23,0.0,0.0,0.0,0.0,55.00000000000001,0.36469962121368776,53.93455703844975,-53.93455703844975,-1.0654429615502536
2024-01-24,0.0,0.0,0.0,0.0,55.00000000000001,0.36469962121368776,53.93455703844975,-53.93455703844975,-1.0654429615502536
2024-01-25,0.0,0.0,0.0,0.0,55.00000000000001,0.36469962121368776,53.93455703844975,-53.93455703844975,-1.0654429615502536
2024-01-26,0.0,0.0,0.0,0.0,55.00000000000001,0.36469962121368776,53.93455703844975,-53.93455703844975,-1.0654429615502536
2024-01-27,0.0,0.0,0.0,0.0,55.00000000000001,0.36469962121368776,53.93455703844975,-53.93455703844975,-1.0654429615502536
2024-01-28,0.0,0.0,0.0,0.0,55.00000000000001,0.36469962121368776,53.93455703844975,-53.93455703844975,-1.0654429615502536
2024-01-29,0.0,0.0,0.0,0.0,55.00000000000001,0.36469962121368776,53.93455703844975,-53.93455703844975,-1.0654429615502536
2024-01-30,0.0,55.00000000000001,0.0,0.0,110.00000000000001,0.7293992424273755,107.8691140768995,-107.8691140768995,-2.1308859231005073
2024-01-31,50.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-01,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-02,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-03,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-04,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-05,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-06,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-07,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-08,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-09,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-10,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-11,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-12,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-13,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-14,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-15,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-16,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-17,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-18,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-19,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-20,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-21,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-22,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-23,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-24,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-25,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-26,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-27,0.0,0.0,50.0,0.33809457353445466,110.00000000000001,0.7293992424273755,107.8691140768995,-57.86911407689951,-2.1308859231005073
2024-02-28,0.0,55.00000000000001,50.0,0.33809457353445466,165.00000000000003,1.0940988636410633,161.8036711153493,-111.80367111534929,-3.1963288846507396
2024-02-29,50.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-01,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-02,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-03,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-04,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-05,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-06,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-07,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-08,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-09,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-10,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-11,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-12,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-13,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-14,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-15,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-16,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-17,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-18,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-19,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-20,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-21,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-22,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-23,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-24,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-25,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-26,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-27,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-28,0.0,0.0,100.0,0.6761891470689093,165.00000000000003,1.0940988636410633,161.8036711153493,-61.80367111534929,-3.1963288846507396
2024-03-29,50.0,0.0,150.0,1.014283720603364,165.00000000000003,1.0940988636410633,161.8036711153493,-11.803671115349289,-3.1963288846507396
2024-03-30,0.0,55.00000000000001,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-03-31,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-01,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-02,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-03,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-04,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-05,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-06,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-07,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-08,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-09,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-10,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-11,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-12,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-13,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-14,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-15,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-16,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-17,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-18,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-19,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-20,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-21,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-22,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-23,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-24,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-25,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-26,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-27,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-28,0.0,0.0,150.0,1.014283720603364,220.00000000000003,1.458798484854751,215.738228153799,-65.73822815379901,-4.261771846201015
2024-04-29,50.0,55.00000000000001,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-04-30,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-01,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-02,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-03,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-04,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-05,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-06,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-07,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-08,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-09,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-10,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-11,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-12,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-13,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-14,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-15,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-16,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-17,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-18,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-19,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-20,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-21,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-22,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-23,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-24,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-25,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-26,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-27,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-28,0.0,0.0,200.0,1.3523782941378186,275.00000000000006,1.823498106068439,269.6727851922488,-69.6727851922488,-5.327214807751261
2024-05-29,50.0,0.0,250.0,1.6904728676722731,275.00000000000006,1.823498106068439,269.6727851922488,-19.672785192248796,-5.327214807751261
2024-05-30,0.0,55.00000000000001,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-05-31,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-01,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-02,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-03,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-04,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-05,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-06,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-07,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-08,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-09,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-10,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-11,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-12,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-13,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-14,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-15,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-16,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-17,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-18,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-19,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-20,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-21,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-22,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-23,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-24,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-25,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-26,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-27,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-28,0.0,0.0,250.0,1.6904728676722731,330.00000000000006,2.1881977272821267,323.6073422306986,-73.60734223069858,-6.392657769301479
2024-06-29,50.0,55.00000000000001,300.0,2.028567441206728,385.00000000000006,2.552897348495814,377.54189926914825,-77.54189926914825,-7.458100730851811
2024-06-30,0.0,0.0,300.0,2.028567441206728,385.00000000000006,2.552897348495814,377.54189926914825,-77.54189926914825,-7.458100730851811
2024-07-01,0.0,0.0,300.0,2.028567441206728,385.00000000000006,2.552897348495814,377.54189926914825,-77.54189926914825,-7.458100730851811
2024-07-02,0.0,0.0,300.0,2.028567441206728,385.00000000000006,2.552897348495814,377.54189926914825,-77.54189926914825,-7.458100730851811
2024-07-03,0.0,0.0,300.0,2.028567441206728,385.00000000000006,2.552897348495814,377.54189926914825,-77.54189926914825,-7.458100730851811
2024-07-04,0.0,0.0,300.0,2.028567441206728,385.00000000000006,2.552897348495814,377.54189926914825,-77.54189926914825,-7.458100730851811
2024-07-05,0.0,0.0,300.0,2.028567441206728,385.00000000000006,2.552897348495814,377.54189926914825,-77.54189926914825,-7.458100730851811
2024-07-06,0.0,0.0,300.0,2.028567441206728,385.00000000000006,2.552897348495814,377.54189926914825,-77.54189926914825,-7.458100730851811
2024-07-07,0.0,0.0,300.0,2.028567441206728,385.00000000000006,2.552897348495814,377.54189926914825,-77.54189926914825,-7.458100730851811
2024-07-08,0.0,0.0,300.0,2.028567441206728,385.00000000000006,2.552897348495814,377.54189926914825,-77.54189926914825,-7.458100730851811
2024-07-09,0.0,0.0,300.0,2.028567441206728,385.00000000000006,2.552897348495814,377.54189926914825,-77.54189926914825,-7.458100730851811
2024-07-10,0.0,0.0,300.0,2.028567441206728,385.00000000000006,2.552897348495814,377.54189926914825,-77.54189926914825,-7.458100730851811
2024-07-11,0.0,0.0,300.0,2.028567441206728,385.00000000000006,2.552897348495814,377.54189926914825,-77.54189926914825,-7.458100730851811
2024-07-12,0.0,0.0,300.0,2.028567441206728,385.00000000000006,2.552897348495814,377.54189926914825,-77.54189926914825,-7.458100730851811
2024-07-13,0.0,0.0,300.0,2.028567441206728,385.00000000000006,2.552897348495814,377.54189926914825,-77.54189926914825,-7.458100730851811
2024-07-14,0.0,0.0,300.0,2.028567441206728,385.00000000000006,2.552897348495814,377.54189926914825,-77.54189926914825,-7.458100730851811
2024-07-15,0.0,0.0,300.0,2.028567441206728,385.00000000000006,2.552897348495814,377.54189926914825,-77.54189926914825,-7.458100730851811
